28/05/2012 at 08:12	2012-05-28T08:12
28.10.63	2063-10-28
8.11.62	2062-11-08
9:35am on 28.5.12	2012-05-28T09:35
1.7.62	2062-07-01
8.11.62	2062-11-08
28.10.63	2063-10-28
7/3/2062	2062-07-03
7.1.62	2062-07-01
28/7/1997	1997-07-28
29/05/2012 at 20:52	2012-05-29T20:52
17.5.64	2064-05-17
7/2/62	2062-07-02
8/10/62	2062-08-10
17.5.64	2064-05-17
2061	2061
23/7/2004	2004-07-23
3.7.62	2062-07-03
26/1/2004	2004-01-26
6/8/2062	2062-08-06
at 0955hr on 4/6/12	2012-06-04T09:55
8/7/62	2062-08-07
22/7/1980	1980-07-22
05/06/2012 at 12:07	2012-06-05T12:07
14.8.2062	2062-08-14
8.8.62	2062-08-08
14.8.2062	2062-08-14
5/10/2006	2006-05-10
10/06/2012 at 06:48	2012-06-10T06:48
14.8.62	2062-08-14
19/5/1998	1998-05-19
16/06/2012 at 19:48	2012-06-16T19:48
20/8/62	2062-08-20
26/10/2006	2006-10-26
18/06/2012 at 12:06	2012-06-18T12:06
21/8/62	2062-08-21
28.8.2062	2062-08-28
27.8.2062	2062-08-27
11/10/2009	2009-10-11
21/8/2062	2062-08-21
22/8/62	2062-08-22
5/9/62	2062-09-05
12/3/2019	2019-12-03
22/8/2062	2062-08-22
at 1:25pm on 20.6.12	201-06-20T13:25
23.8.62	2062-08-23
28.8.2062	2062-08-28
27.8.62	2062-08-27
5/11/1999	1999-11-05
22/06/2012 at 12:44	2012-06-22T12:44
27.8.62	2062-08-27
/426/1984	1984-426
25/06/2012 at 09:48	2012-06-25T09:49
27.8.62	2062-08-27
23/9/1974	1974-09-23
26/06/2012 at 12:01	2012-06-26T12:01
15 years	P5Y
29.8.62	2062-08-29
30/8/62	2062-08-30
16/1/1991	1991-01-16
28/06/2012 at 14:03	2012-06-28T14:03
1/8/62	2062-08-01
11/3/2006	2006-11-03
03/07/2012 at 16:11	2012-07-03T16:11
9/4/62	2062-09-04
16/4/2011	2011-04-16
04/07/2012 at 13:47	2012-07-04T13:47
7/7/1985	1985-07-07
09/07/2012 at 09:14	2012-07-09T09:14
9/11/62	2062-09-11
12/9/62	2062-09-12
11/2/1988	1988-02-11
09/07/2012 at 15:42	2012-07-09T15:42
13.9.62	2062-09-13
12/9/62	2062-09-12
24/10/2004	2004-10-24
11/07/2012 at 10:29	2012-07-11T10:29
14/9/62	2062-09-14
24/4/1997	1997-04-24
07/04/2014 at 17:40	2014-04-07T17:40
6.10.64	2064-06-10
3/10/2012	2012-10-03
21/03/2014 at 08:19	2014-03-21T08:19
December 2062	2062-12
23/5/64	2064-05-23
13/6/2064	2064-06-13
12.6.64	2064-06-12
19/4/2064	2064-04-19
15.4.64	2064-04-15
19/4/2064	2064-04-19
15.4.64	2064-04-15
6/9/2064	2064-06-09
6/5/64	2064-06-05
4/9/1983	1983-04-09
6/11/2064	2064-06-11
5.5.64	2064-05-05
29/10/2032	2032-10-29
06/04/2014 at 19:01	2014-04-06T19:01
6.9.64	2064-06-09
21/1/1987	1987-01-21
03/04/2014 at 11:26	2014-04-03T11:26
11.23pm 3/4/14	2014-04-03T23:23
6/9/64	2064-06-09
25/6/2017	2017-06-25
27/03/2014 at 18:48	2014-03-27T18:48
6/3/64	2064-06-03
6/2/1989	1989-02-06
04/04/2014 at 10:17	2014-04-04T10:17
12/6/64	2064-06-12
10:15am on 4/4/14	2014-04-04T10:15
10/6/64	2064-06-10
12/6/64	2064-06-12
12/6/64	2064-06-12
29/12/1992	1992-12-29
11/07/2012 at 09:10	2012-07-11T09:10
13/9/62	2062-09-13
27.9.62	2062-09-27
21/11/1986	1986-11-21
13/9/2062	2062-09-13
1/12/62	2062-12-01
14/9/62	2062-09-14
15.9.62	2062-09-15
1/12/62	2062-12-01
30/9/2005	2005-09-30
14/9/2062	2062-09-14
15/9/62	2062-09-15
17/6/1988	1988-06-17
12/07/2012 at 22:14	2012-07-12T22:14
15/9/62	2062-09-15
12/2/1994	1994-12-02
16/07/2012 at 08:21	2012-07-16T08:21
18.9.62	2062-09-18
18.9.62	2062-09-18
6/1/1990	1990-06-01
20/9/2062	2062-09-20
21.9.62	2062-09-21
21.9.62	2062-09-21
27/9/2062	2062-09-27
25.9.62	2062-09-25
30/5/2025	2025-05-30
2060	2060
26/9/62	2062-09-26
12/12/1990	1990-12-12
25/07/2012 at 13:05	2012-07-25T13:05
28.9.62	2062-09-28
3/3/1997	1997-03-03
25/07/2012 at 19:49	2012-07-25T19:49
28/9/62	2062-09-28
3.9.2062	2062-09-03
18/1/1987	1987-01-18
27/9/2062	2062-09-27
28.9.62	2062-09-28
10/11/62	2062-10-11
27/9/2062	2062-09-27
10/5/2062	2062-10-05
10/8/2062	2062-10-08
10/10/2062	2062-10-10
27/6/1992	1992-06-27
28/9/2062	2062-09-28
at 13:12pm on 26.7.12	2012-07-26T13:12
29.9.62	2062-09-29
10/10/62	2062-10-10
21/9/2002	2002-09-21
26/07/2012 at 11:59	2012-07-26T11:59
29/9/62	2062-09-29
9/11/1994	1994-11-09
01/08/2012 at 19:33	2012-08-01T19:33
5.10.62	2062-10-05
8/10/2062	2062-10-08
4/10/62	2062-10-04
7/2/2005	2005-07-02
10/3/2062	2062-10-03
10.5.62	2062-10-05
10/12/2062	2062-10-12
10.10.62	2062-10-10
24/10/2008	2008-10-24
9/10/2062	2062-10-09
1.10.62	2062-10-01
23.10.62	2062-10-23
10.10.62	2062-10-10
23.10.62	2062-10-23
1.10.62	2062-10-01
26/12/1984	1984-12-26
10/10/2062	2062-10-10
15:40pm on 8.8.12	2012-08-08T15:40
10.11.62	2062-10-11
10.11.62	2062-10-11
30.10.62	2062-10-30
10/5/2029	2029-10-05
09/08/2012 at 09:03	2012-08-09T09:03
2060	2060
10/11/62	2062-10-11
17/10/2062	2062-10-17
15.10.62	2062-10-15
17.10.2062	2062-10-17
30/11/1992	1992-11-30
11/10/2062	2062-10-11
6.11.62	2062-11-06
12.10.62	2062-10-12
6.11.62	2062-11-06
24/2/1990	1990-02-24
15.10.62	2062-10-15
27/12/1977	1977-12-27
14/08/2012 at 09:17	2012-08-14T09:17
5.3.63	2063-05-03
16.10.62	2062-10-16
27.3.63	2063-03-27
5/7/63	2063-05-07
8/4/1984	1984-04-08
27/08/2012 at 11:34	2012-08-27T11:34
30.10.62	2062-10-30
27/2/1988	1988-02-27
17/10/2062	2062-10-17
20.10.62	2062-10-20
23/10/2062	2062-10-23
19.10.62	2062-10-19
3/5/2011	2011-05-03
01/11/2012 at 09:11	2012-11-01T09:11
3.1.62	2062-01-03
10/2/1984	1984-10-02
24/10/2062	2062-10-24
24.10.62	2062-10-24
26/11/1997	1997-11-26
29/08/2012 at 14:31	2012-08-29T14:31
10.2.62	2062-10-02
2.4.63	2063-02-04
28/12/2003	2003-12-28
30/08/2012 at 09:20	2012-08-30T09:20
30.10.62	2062-10-30
11.9.62	2062-11-09
30/3/2016	2016-03-30
30/08/2012 at 09:19	2012-08-30T09:19
10/3/62	2062-10-03
18/10/2010	2010-10-18
2/10/2062	2062-10-02
3/12/62	2062-12-03
3.10.62	2062-10-03
3/12/62	2062-12-03
29/5/2000	2000-05-29
27/08/2012 at 09:21	2012-08-27T09:21
1.10.62	2062-10-01
29.10.62	2062-10-29
1.10.62	2062-10-01
16/6/2064	2064-06-16
12.6.64	2064-06-12
26/10/1983	1983-10-26
11/6/2064	2064-06-11
at 1635pm on the 09.04.2014	2014-04-09T16:35
13.6.64	2064-06-13
12.6.64	2064-06-12
29/10/2032	2032-10-29
06/04/2014 at 19:01	2014-04-06T19:01
6.9.64	2064-06-09
17/6/2064	2064-06-17
24/4/1997	1997-04-24
07/04/2014 at 17:40	2014-04-07T17:40
6.10.64	2064-06-10
18/6/64	2064-06-18
6/10/1987	1987-06-10
08/04/2014 at 15:50	2014-04-08T15:50
13/6/64	2064-06-13
22/11/2002	2002-11-22
10/04/2014 at 12:30	2014-04-10T12:30
2061	2061
18/6/2064	2064-06-18
29/5/2064	2064-05-29
27.5.64	2064-05-27
2/8/2003	2003-02-08
16/6/2064	2064-06-16
9:55am on 14.4.14	2014-04-14T09:55
17.6.64	2064-06-17
20/6/2064	2064-06-20
18.6.64	2064-06-18
21/3/1994	1994-03-21
11/6/2064	2064-06-11
12.6.64	2064-06-12
10/11/1991	1991-10-11
18/6/2064	2064-06-18
4:26pm on 16/54/14	2014-04-16
19/6/64	2064-06-19
10/6/2013	2013-06-10
10/04/2014 at 14:40	2014-04-10T14:40
on 10/4/14 at 15:50pm	2014-04-10T15:50
10/4/14 at 15:50pm	2014-04-10T15:50
13.6.64	2064-06-13
25/3/2001	2001-03-25
03/04/2014 at 14:31	2014-04-03T14:31
6.6.64	2064-06-06
15/10/1996	1996-10-15
21/8/2063	2063-08-21
14:30 on 19/6/13	2013-06-19T14:30
22/8/63	2063-08-22
22/8/63	2063-08-22
26/6/64	2064-06-26
22/5/2064	2064-05-22
21.5.64	2064-05-21
19/12/2034	2034-12-19
29/01/2014 at 14:28	2014-01-29T14:28
3.2.64	2064-03-02
14/4/2064	2064-04-14
13.4.64	2064-04-13
11/2/1991	1991-11-02
31/08/2012 at 10:43	2012-08-31T10:43
11.5.62	2062-11-05
6/4/2010	2010-06-04
11/6/2062	2062-11-06
15.12 on 04.09.12	2012-09-04T15:12
11.7.62	2062-11-07
10/2/2027	2027-02-10
13/09/2012 at 12:25	2012-09-13T12:25
5.3.63	2063-05-03
6years	P6Y
16/11/62	2062-11-16
5.3.63	2063-05-03
23/11/2062	2062-11-23
19.11.62	2062-11-19
29/6/2018	2018-06-29
22/11/2062	2062-11-22
10am on 20.9.12	2012-09-20T10:00
10am on 20.9.12	2012-09-20T10:00
23.11.62	2062-11-23
10.12.62	2062-12-10
5/2/1994	1994-02-05
24/09/2012 at 15:50	2012-09-24T15:50
27/11/62	2062-11-27
6.12.62	2062-12-06
25/2/1999	1999-02-25
10/10/2012 at 14:19	2012-10-10T14:19
10/1/1975	1975-10-01
15/10/2012 at 15:52	2012-10-15T15:52
18/12/62	2062-12-18
27/8/2005	2005-08-27
27/12/2062	2062-12-27
28/12/62	2062-12-28
26/10/2025	2025-10-26
7/1/2062	2062-01-07
10.1.62	2062-01-10
11.45am on 5.11.12	2012-11-05T11:45
7.1.62	2062-07-01
10.1.62	2062-01-10
12/12/2062	2062-12-12
7/12/62	2062-12-07
30/4/2039	2039-04-30
31/10/2012 at 10:05	2012-10-31T10:05
7.1.62	2062-07-01
10.45am on 31.10.2012	2012-10-31T10:45
3.1.62	2062-01-03
7.1.62	2062-07-01
21/12/1982	1982-12-21
06/11/2012 at 11:19	2012-11-06T11:19
9.1.62	2062-01-09
25/1/1977	1977-01-25
06/11/2012 at 11:31	2012-11-06T11:31
1/9/62	2062-01-09
17/1/2062	2062-01-17
15/1/62	2062-01-15
4/8/2063	2063-08-04
8/4/63	2063-04-08
at 1:58pm on 14.11.12	2012-11-14T13:58
17.1.62	2062-01-17
8/4/63	2063-04-08
30/1/2062	2062-01-30
15.1.62	2062-01-15
30/1/62	2062-01-30
16/8/2007	2007-08-16
23/1/2062	2062-01-23
1.10pm on 21.11.12	2012-11-21T13:10
24.1.62	2062-01-24
21/11/1992	1992-11-21
21/11/2012 at 09:46	2012-11-21T09:46
24/1/62	2062-01-24
26/2/2062	2062-02-26
22/2/62	2062-02-22
5/1/2024	2024-01-05
26/11/2012 at 15:25	2012-11-26T15:25
20.2.62	2062-02-20
29.1.62	2062-01-29
20.2.62	2062-02-20
23/4/1989	1989-04-23
29/1/2062	2062-01-29
30/1/62	2062-01-30
2.5.2062	2062-02-05
29/9/2009	2009-09-29
27/11/2012 at 15:51	2012-11-27T15:51
30/1/62	2062-01-30
15/2/62	2062-02-15
2/6/2062	2062-02-06
1.2.62	2062-01-02
30/6/2064	2064-06-30
2052	2052
2056	2056
at 15:00pm on 17.4.14	2014-04-17T15:00
24.6.64	2064-06-24
6/2/1989	1989-02-06
04/04/2014 at 10:17	2014-04-04T10:17
12/6/64	2064-06-12
10:15am on 4/4/14	2014-04-04T10:15
10/6/64	2064-06-10
12/6/64	2064-06-12
12/6/64	2064-06-12
30/6/64	2064-06-30
4/7/2025	2025-04-07
30/11/2012 at 11:33	2012-11-30T11:33
26.3.63	2063-03-26
2057	2057
10:20am on 30.11.12	2012-11-30T10:20
2.5.62	2062-02-05
20/2/62	2062-02-20
26.3.63	2063-03-26
19/10/1998	1998-10-19
18/7/2062	2062-07-18
1.8.62	2062-08-01
19.7.62	2062-07-19
1.8.62	2062-08-01
26/12/1986	1986-12-26
10/12/2012 at 09:00	2012-12-10T09:00
2/7/62	2062-02-07
28/8/2023	2023-08-28
15/2/2062	2062-02-15
3.4.63	2063-03-04
16.2.62	2062-02-16
20.2.2062	2062-02-20
3.4.63	2063-03-04
20/5/2007	2007-05-20
12/12/2012 at 09:20	2012-12-12T09:20
15.2.62	2062-02-15
24/1/1981	1981-01-24
12/12/2012 at 15:25	2012-12-12T15:25
15/2/62	2062-02-15
22/2/2062	2062-02-22
19/2/62	2062-02-19
16.2.62	2062-02-16
10/7/2031	2031-10-07
13/12/2012 at 15:26	2012-12-13T15:26
17/4/63	2063-04-17
23.12.63	2063-12-23
16.2.62	2062-02-16
17/4/63	2063-04-17
19/3/63	2063-03-19
17/4/63	2063-04-17
23.12.63	2063-12-23
23/1/2027	2027-01-23
19/2/2062	2062-02-19
4.3.63	2063-03-04
20.2.62	2062-02-20
18/4/2011	2011-04-18
3/9/2063	2063-03-09
7/1/13 at 10.35am	2013-01-07T10:35
3/10/63	2063-03-10
5/3/2063	2063-05-03
30/4/63	2063-04-30
5.3.2063	2063-05-03
17/7/2011	2011-07-17
27/02/2014 at 11:04	2014-02-27T11:04
1217Hrs on 27.2.14	2014-02-27T12:17
1245Hrs on 27.2.14	2014-02-27T12:45
7/5/64	2064-05-07
4.7.2064	2064-07-04
10/3/1978	1978-10-03
24/3/2064	2064-03-24
4.7.64	2064-04-07
24th of March 2064	2064-03-24
25.3.64	2064-03-25
4.7.64	2064-04-07
8/7/1990	1990-08-07
03/12/2013 at 15:00	2013-12-03T15:00
2/11/63	2063-02-11
12/2/2005	2005-12-02
23/04/2014 at 19:52	2014-04-23T19:52
26.6.64	2064-06-26
1.6.64	2064-06-01
25/7/1992	1992-07-25
28/04/2014 at 17:37	2014-04-28T17:37
6.1.64	2064-06-01
4/1/2012	2012-01-04
1/6/2064	2064-06-01
2/6/64	2064-06-02
28/5/2006	2006-05-28
17/3/2063	2063-03-17
10am on 15.01.13	2013-01-15T10:00
18.3.63	2063-03-18
8/8/1997	1997-08-08
15/01/2013 at 23:59	2013-01-15T23:59
19/3/63	2063-03-19
18.3.63	2063-03-18
26/8/1994	1994-08-26
2/6/2064	2064-06-02
5:40pm on 30.4.14	2014-04-30T17:40
3.7.64	2064-07-03
26/8/1994	1994-08-26
6/2/2064	2064-06-02
at 5:40pm on 30.4.14	2014-04-30T17:40
7.3.64	2064-07-03
21/10/2001	2001-10-21
15/01/2013 at 13:00	2013-01-15T13;00
18/3/63	2063-03-18
25/7/1984	1984-07-25
17/01/2013 at 12:43	2013-01-17T12:43
20/3/63	2063-03-20
2.6.63	2063-02-06
23/3/2063	2063-03-23
20/3/63	2063-03-20
16/1/2022	2022-01-16
22/01/2013 at 16:39	2013-01-22T16:39
25/3/63	2063-03-25
26.3.2063	2063-03-26
27/6/1988	1988-06-27
23/01/2013 at 16:39	2013-01-23T16:39
27.3.63	2063-03-27
13/5/63	2063-05-13
17/7/1990	1990-07-17
25/3/2063	2063-03-25
3.3.63	2063-03-03
27.3.63	2063-03-27
3/3/63	2063-03-03
2.3.63	2063-03-02
14/4/1996	1996-04-14
27/3/2063	2063-03-27
11:20am 25.1.13	2013-01-25T11:20
1.3.63	2063-03-01
3/2/2063	2063-03-02
3.1.63	2063-03-01
4/3/2063	2063-03-04
1.3.63	2063-03-01
4/3/2063	2063-03-04
12.46pm on 29/1/13	2013-01-29T12:46
3/2/63	2063-03-02
6/2/2008	2008-06-02
3/2/2063	2063-03-02
3.3.63	2063-03-03
1/5/2003	2003-05-01
04/02/2013 at 14:26	2013-02-04T14:26
7.4.63	2063-04-07
9/10/2023	2023-09-10
05/02/2013 at 09:21	2013-02-05T09:21
4/7/63	2063-04-07
16/4/2063	2063-04-16
10/4/63	2063-04-10
22/11/1994	1994-11-22
08/02/2013 at 16:03	2013-02-08T16:03
13/4/63	2063-04-13
5/5/1991	1991-05-05
08/02/2013 at 12:01	2013-02-08T12:01
13/4/63	2063-04-13
19/9/2006	2006-09-19
11/02/2013 at 09:42	2013-02-11T09:42
13/4/63	2063-04-13
13/4/63	2063-04-13
14/4/2063	2063-04-14
4.10.63	2063-04-10
11/8/2000	2000-08-11
14/4/63	2063-04-14
6.6.63	2063-06-06
4/7/1993	1993-07-04
12/02/2013 at 09:04	2013-02-12T09:04
30.4.63	2063-04-30
14.4.63	2063-04-14
30.4.63	2063-04-30
12/6/1998	1998-12-06
13/4/2063	2063-04-13
14/4/63	2063-04-14
14/4/63	2063-04-14
11.40am on 11/2/13	2013-02-11T11:40
11.45am on 11/2/13	2013-02-11T11:45
15.4.2063	2063-04-15
16/4/2063	2063-04-16
13/4/63	2063-04-13
22/4/2063	2063-04-22
17/4/63	2063-04-17
17.4.63	2063-04-17
8/6/2010	2010-08-06
18/02/2013 at 09:16	2013-02-18T09:16
20.4.63	2063-04-20
16/7/2012	2012-07-16
20/4/2063	2063-04-20
21/4/63	2063-04-21
20/10/1975	1975-10-20
22/4/2063	2063-04-22
5.9.63	2063-09-05
23/4/63	2063-04-23
5.9.63	2063-09-05
22/6/2026	2026-06-22
22/4/2063	2063-04-22
23.4.63	2063-04-23
22/5/63	2063-05-22
20/12/2040	2040-12-20
22/4/2063	2063-04-22
5.20pm on 20/2/12	2012-02-20T17:20
23/4/63	2063-04-23
13/5/63	2063-05-13
7/4/2010	2010-07-04
21/02/2013 at 09:02	2013-02-21T09:02
23/4/63	2063-04-23
24/4/2063	2063-04-24
23.4.63	2063-04-23
3/6/2009	2009-03-06
15/04/2014 at 13:25	2014-04-15T13:25
11/7/2063	2063-11-07
24/6/64	2064-06-24
30/5/2064	2064-05-30
30/5/64	2064-05-30
13/3/1988	1988-03-13
18/03/2014 at 12:10	2014-03-18T12:10
23/5/64	2064-05-23
12/12/2041	2041-12-12
21/02/2013 at 15:46	2013-02-21T15:46
24.4.63	2063-04-24
14/6/63	2063-06-14
13/6/63	2063-06-13
6/5/2063	2063-05-06
at 15.08 on 25/2/13	2013-02-25T15:08
28/4/63	2063-04-28
20/5/2063	2063-05-20
20.5.2063	2063-05-20
5/6/63	2063-05-06
11.25am on the 1/3/13	2013-03-01T11:25
5.8.2063	2063-05-08
5/3/1998	1998-05-03
04/03/2013 at 09:24	2013-03-04T09:24
14/5/63	2063-05-14
5.6.63	2063-05-06
14/5/63	2063-05-14
10/5/2063	2063-05-10
at 1.19pm on 4/3/13	2013-03-04T13:19
8/5/63	2063-05-08
18/7/2008	2008-07-18
5/8/2063	2063-05-08
17.20 on 6.3.2013	2013-03-06T17:20
5.9.63	2063-09-05
26/12/63	2063-12-26
14/10/1991	1991-10-14
7/5/2063	2063-05-07
2.00pm on 5/3/13	2013-03-05T14:00
8/5/63	2063-05-08
14.5.63	2063-05-14
13.5.63	2063-05-13
14.8.63	2063-08-14
23/4/2018	2018-04-23
5/8/2063	2063-05-08
5.9.63	2063-09-05
6.10.63	2063-06-10
13/2/1992	1992-02-13
09/12/2013 at 09:28	2013-12-09T09:28
2.11.63	2063-02-11
17/11/1992	1992-11-17
2/11/2063	2063-02-11
5.5.2064	2064-05-05
2.11.63	2063-02-11
5.5.2064	2064-05-05
29.4.64	2064-04-29
09-12-13	2063-02-11
18/2/2063	2063-02-18
18.2.2063	2063-02-18
2/12/63	2063-02-12
2/9/1993	1993-09-02
04/12/2013 at 08:34	2013-12-04T08:34
6/2/63	2063-02-06
12.2.63	2063-02-12
6/2/63	2063-02-06
1/1/2063	2063-01-01
30.1.63	2063-01-30
1/2/1995	1995-01-02
29/1/2063	2063-01-29
2.5.63	2063-02-05
30.1.63	2063-01-30
2.5.63	2063-02-05
28/1/2063	2063-01-28
23/1/63	2063-01-23
2/12/2063	2063-12-02
1/12/63	2063-12-01
24/2/1998	1998-02-24
15:30pm on 18/10/13	2013-10-18T15:30
23/12/63	2063-12-23
25/3/2004	2004-03-25
18/12/2063	2063-12-18
on the 16th of October 2013 at 11:25am	2013-10-16T11:25
16th of October 2013 at 11:25am	2013-10-16T11:25
at 11:45am on 16/10/13	2013-10-16T11:45
19.12.63	2063-12-19
19.12.63	2063-12-19
7/3/1978	1978-07-03
15/10/2013 at 12:49	2013-10-15T12:49
18.12.63	2063-12-18
13/1/2063	2063-01-13
13.1.2063	2063-01-13
18.12.63	2063-12-18
9:29am 15.10.13	2013-10-15T09:29
13.1.2063	2063-01-13
12/5/2063	2063-12-05
11.2.63	2063-11-02
13:50pm, 25th of September 2013	2013-09-25T13:50
2:15pm on the 25th of September 2013	2013-09-25T14:15
28.11.63	2063-11-28
5/12/2063	2063-12-05
2.11.63	2063-02-11
30/12/2023	2023-12-30
19/11/2063	2063-11-19
16:50pm on 17th of September 2013	2013-09-17T16:50
20.11.63	2063-11-20
17/12/1997	1997-12-17
17/09/2013 at 22:39	2013-09-17T22:39
20.11.63	2063-11-20
19/4/2009	2009-04-19
20.11.63	2063-11-20
6/10/1975	1975-06-10
16/09/2013 at 18:26	2013-09-16T18:26
19.11.63	2063-11-19
12/5/1993	1993-12-05
11/12/2063	2063-11-12
11/12/63	2063-11-12
11/8/2063	2063-11-08
11/6/63	2063-11-06
11.8.2063	2063-11-08
19/7/1984	1984-07-19
2/10/2063	2063-10-02
29/11/63	2063-11-29
30.08.13 at 16:30	2013-08-30T16:30
29/11/63	2063-11-29
23/11/1998	1998-11-23
28/08/2013 at 15:25	2013-08-28T15:25
10.1.63	2063-10-01
5/6/1993	1993-05-06
27/08/2013 at17:15	2013-08-27T17:15
29.10.63	2063-10-29
14/5/2063	2063-05-14
9.5.63	2063-05-09
27/9/1998	1998-09-27
07/03/2013 at 16:20	2013-03-07T16:20
5/10/63	2063-05-10
27/4/1985	1985-04-27
08/03/2013 at 15:53	2013-03-08T15:53
13.5.63	2063-05-13
1/7/1991	1991-07-01
9/5/2063	2063-05-09
14/5/63	2063-05-14
10/5/63	2063-05-10
3/3/2011	2011-03-03
11/03/2013 at 10:59	2013-03-11T10:59
14/5/63	2063-05-14
28/1/2011	2011-01-28
08/03/2013 at 21:02	2013-03-08T21:02
13/5/63	2063-05-13
16/7/2033	2033-07-16
15/03/2013 at 09:22	2013-03-15T09:23
17/5/63	2063-05-17
12/11/1996	1996-12-11
13/5/2063	2063-05-13
15.5.63	2063-05-15
21/5/2063	2063-05-21
17.5.63	2063-05-17
30/7/1983	1983-07-30
18/03/2013 at 11:22	2013-03-18T11:22
20.5.63	2063-05-20
12/10/2007	2007-12-10
14/03/2013 at 13:02	2013-03-14T13:02
17/5/63	2063-05-17
6/12/63	2063-06-12
21/8/1974	1974-08-21
18/03/2013 at 09:13	2013-03-18T09:13
21/5/63	2063-05-21
20.5.63	2063-05-20
1/4/2014	2014-04-01
18/03/2013 at 09:17	2013-03-18T09:17
20.5.63	2063-05-20
21/1/1993	1993-01-21
18/03/2013 at 18:51	2013-03-18T18:51
21.5.63	2063-05-21
24/2/2024	2024-02-24
21/03/2013 at 09:45	2013-03-21T09:45
6/4/63	2063-06-04
23/5/63	2063-05-23
7/6/2063	2063-06-07
24/5/63	2063-05-24
30/5/2063	2063-05-30
23/5/63	2063-05-23
17/5/2033	2033-05-17
22/5/2063	2063-05-22
22 April 2063	2063-04-22
23/5/63	2063-05-23
23/6/2015	2015-06-23
21/03/2013 at 15:46	2013-03-21T15:46
24.5.63	2063-05-24
18/6/2063	2063-06-18
26/4/1988	1988-04-26
25/03/2013 at 09:40	2013-03-25T09:40
27/5/63	2063-05-27
29/5/2063	2063-05-29
27/5/63	2063-05-27
17/6/2000	2000-06-17
22/03/2013 at 16:43	2013-03-22T16:43
8.5.63	2063-05-08
30.5.63	2063-05-30
5/12/1997	1997-12-05
27/5/2063	2063-05-27
2/2/2005	2005-02-02
25/03/2013 at 15:42	2013-03-25T15:42
29.5.63	2063-05-29
3/12/1989	1989-12-03
26/03/2013 at 15:07	2013-03-26T15:02
2047	2047
28/5/63	2063-05-28
14/6/63	2063-06-14
26/6/1988	1988-06-26
26/03/2013 at 17:05	2013-03-26T17:05
13.6.63	2063-06-13
2043	2043
29.5.63	2063-05-29
13.6.63	2063-06-13
19/2/2001	2001-02-19
5.6.63	2063-05-06
10/6/2063	2063-06-10
6.6.63	2063-06-06
13/6/2063	2063-06-13
6.10.63	2063-06-10
1/7/1988	1988-01-07
03/04/2013 at 11:50	2013-04-03T11:50
20.6.63	2063-06-20
13.6.63	2063-06-13
6/6/63	2063-06-06
13.6.63	2063-06-13
20.6.63	2063-06-20
8/3/2012	2012-08-03
04/04/2013 at 15:02	2013-04-04T15:02
13.6.63	2063-06-13
6.6.63	2063-06-06
13.6.63	2063-06-13
13.6.63	2063-06-13
18/11/1996	1996-11-18
08/04/2013 at 15:07	2013-04-08T15:07
11/6/63	2063-11-06
11.6.63	2063-06-11
13/9/1973	1973-09-13
6.11.63	2063-06-11
7/11/2063	2063-11-07
11/7/63	2063-07-11
8.15pm on 9/4/13	2013-04-09T20:15
12/6/63	2063-06-12
12/6/63	2063-06-12
11/7/63	2063-07-11
3/3/2008	2008-03-03
09/04/2013 at 18:32	2013-04-09T18:32
20/6/63	2063-06-20
12/6/63	2063-06-12
20/6/63	2063-06-20
20/6/63	2063-06-20
18.6.2063	2063-06-18
29/11/2007	2007-11-29
6/12/2063	2063-06-12
3.55pm on 10.04.13	2013-04-10T15:55
13.6.63	2063-06-13
6/10/64	2064-06-10
19/2/2007	2007-02-19
13/6/2063	2063-06-13
21.6.63	2063-06-21
10.15am on 11/4/13	2013-04-11T10:15
14/6/63	2063-06-14
21.6.63	2063-06-21
1/7/2012	2012-07-01
15/04/2013 at 14:48	2013-04-15T14:48
18.6.63	2063-06-18
24/8/1990	1990-08-24
17/04/2013 at 08:55	2013-04-17T08:55
19/6/63	2063-06-19
1/12/1999	1999-01-12
17/6/2063	2063-06-17
18.6.63	2063-06-18
14/8/1988	1988-08-14
19/6/2063	2063-06-19
19.6.63	2063-06-19
7/1/63	2063-07-01
19/6/2063	2063-06-19
6/1/2063	2063-06-01
7/4/2063	2063-07-04
7/5/2063	2063-05-07
7/9/2063	2063-07-09
28/7/1984	1984-07-28
18/04/2013 at 09:30	2013-04-18T09:30
20.6.63	2063-06-20
18/7/2025	2025-07-18
18/6/2063	2063-06-18
2.35pm on 16.04.13	2013-04-16T14:35
19.6.63	2063-06-19
2/11/1983	1983-11-02
19/6/2063	2063-06-19
today	2063-08-21
10.14am on 17/4/13	2013-04-17T10:14
20/6/63	2063-06-20
8/10/2030	2030-10-08
21/6/2063	2063-06-21
9am on 19.4.13	2013-04-19T09:00
24.6.63	2063-06-24
2.6.2063	2063-06-02
12/7/63	2063-07-12
29/7/63	2063-07-29
26/3/2011	2011-03-26
18/04/2013 at 18:26	2013-04-18T18:26
21.6.63	2063-06-21
7/8/63	2063-07-08
7.5.2063	2063-07-05
7/8/63	2063-07-08
7/8/63	2063-07-08
2/6/2063	2063-06-02
24/6/63	2063-06-24
25/6/63	2063-06-25
7/3/2063	2063-07-03
6.1.63	2063-06-01
29/5/2025	2025-05-29
6/1/2063	2063-06-01
7.12.63	2063-07-12
today	2063-08-21
at 12:24pm on 29/4/13	2013-04-29T12:24
6.2.63	2063-06-02
7.12.63	2063-07-12
25/12/1993	1993-12-25
